20.42;[0, 1];[0, 1];[0, 2];[0, 1, 3];[0, 5]
20.42;[0, 1];[0, 1];[0, 3];[0, 1, 2];[0, 5]
20.42;[0, 1];[0, 1, 1];[0, 2];[0, 3];[0, 5]
20.42;[0, 1];[0, 1, 1];[0, 3];[0, 2];[0, 5]
20.42;[0, 1];[0, 2];[0, 1];[0, 1, 3];[0, 5]
20.42;[0, 1];[0, 2];[0, 1, 1];[0, 3];[0, 5]
20.42;[0, 1];[0, 2];[0, 3];[0, 1, 1];[0, 5]
20.380000000000003;[0];[0, 1];[0, 1, 2];[0, 4];[0, 2, 3]
20.380000000000003;[0];[0, 2];[0, 2];[0, 4];[0, 1, 1, 3]
20.380000000000003;[0, 1];[0];[0, 1, 2];[0, 4];[0, 2, 3]
20.38;[0];[0, 1];[0, 3];[0, 2, 2];[0, 1, 4]
20.38;[0];[0, 1];[0, 3];[0, 4];[0, 1, 2, 2]
20.38;[0];[0, 1, 1];[0, 2];[0, 4];[0, 2, 3]
20.38;[0];[0, 1, 1];[0, 3];[0, 2, 2];[4]
20.38;[0];[0, 1, 1];[0, 3];[0, 4];[2, 2]
20.38;[0];[0, 2];[0, 1, 1];[0, 4];[0, 2, 3]
20.38;[0];[0, 2];[0, 1, 2];[0, 1, 3];[4]
20.38;[0];[0, 2];[0, 1, 2];[0, 3];[0, 1, 4]
20.38;[0];[0, 2];[0, 1, 2];[0, 4];[1, 3]
20.38;[0];[0, 2];[0, 2];[0, 1, 3];[0, 1, 4]
20.38;[0];[0, 2];[0, 3];[0, 1, 1, 2];[4]
20.38;[0];[0, 2];[0, 3];[0, 1, 2];[0, 1, 4]
20.38;[0];[0, 2];[0, 3];[0, 4];[1, 1, 2]
20.38;[0, 1];[0];[0, 3];[0, 2, 2];[0, 1, 4]
20.38;[0, 1];[0];[0, 3];[0, 4];[0, 1, 2, 2]
20.38;[0, 1];[0, 1];[0, 2];[0, 4];[0, 2, 3]
20.38;[0, 1];[0, 1];[0, 3];[0, 2, 2];[4]
20.38;[0, 1];[0, 1];[0, 3];[0, 4];[2, 2]
20.38;[0, 1];[0, 2];[0, 1];[0, 4];[0, 2, 3]
20.38;[0, 1];[0, 2];[0, 1, 2];[3];[0, 4]
20.38;[0, 1];[0, 2];[0, 1, 2];[0, 4];[3]
20.38;[0, 1];[0, 2];[0, 2];[0, 1, 3];[4]
